,0
Zipcode[T.92274],-26842.680702845373
Zipcode[T.92411],-76687.88422577313
Zipcode[T.92548],863.4561916075404
Zipcode[T.92592],-17939.136105222522
Zipcode[T.92705],-21423.650037970052
Zipcode[T.92806],-34603.30587604344
Zipcode[T.92832],-69122.89578129828
Zipcode[T.92844],-18981.006569842655
Zipcode[T.93033],-129927.0015936349
Zipcode[T.93035],30993.18793998891
Zipcode[T.93202],-68329.5903084528
Zipcode[T.93203],-74580.93439122202
Zipcode[T.93204],-44308.32372318694
Zipcode[T.93205],-8154.718408930109
Zipcode[T.93206],124115.06219960656
Zipcode[T.93210],-21360.39134840136
Zipcode[T.93215],-417.05495591764327
Zipcode[T.93219],-46605.176743615215
Zipcode[T.93238],35489.22544649094
Zipcode[T.93239],29201.31342022307
Zipcode[T.93241],32363.750892507083
Zipcode[T.93242],-66413.63481338332
Zipcode[T.93243],187832.61056633387
Zipcode[T.93244],63137.68738794502
Zipcode[T.93245],-7321.39311246022
Zipcode[T.93247],-15661.975041628308
Zipcode[T.93249],-7024.741199610925
Zipcode[T.93250],-396.1193886920273
Zipcode[T.93252],25025.382032611345
Zipcode[T.93254],55386.74415212566
Zipcode[T.93256],42385.00592555971
Zipcode[T.93257],6377.512430564812
Zipcode[T.93263],38713.343674371245
Zipcode[T.93267],64602.97550964201
Zipcode[T.93280],59586.395822539984
Zipcode[T.93286],180346.27303352865
Zipcode[T.93291],29985.686972931675
Zipcode[T.93292],-108752.28513586568
Zipcode[T.93304],18586.486741360142
Zipcode[T.93305],-93614.34531977214
Zipcode[T.93306],271435.1559498973
Zipcode[T.93307],-2116.4329620007065
Zipcode[T.93308],2749.184852110136
Zipcode[T.93309],-15347.92048232045
Zipcode[T.93311],56142.34096990552
Zipcode[T.93312],-13629.472723988689
Zipcode[T.93313],80905.19222017676
Zipcode[T.93314],164703.44469176684
Zipcode[T.93401],-13767.531172257144
Zipcode[T.93405],-64505.95094923
Zipcode[T.93428],231429.4176618614
Zipcode[T.93432],-54935.90345052484
Zipcode[T.93434],63197.91778602127
Zipcode[T.93442],83354.5320752226
Zipcode[T.93444],-54016.72838508799
Zipcode[T.93445],-48780.01778268993
Zipcode[T.93449],16071.94722775988
Zipcode[T.93450],-38415.61507401429
Zipcode[T.93452],59866.357149883326
Zipcode[T.93453],-70867.71080815134
Zipcode[T.93460],-36581.89679975925
Zipcode[T.93465],-74430.93274112548
Zipcode[T.93501],-125840.73176651496
Zipcode[T.93544],-87960.89707610753
Zipcode[T.93545],-32182.108098311954
Zipcode[T.93551],-52583.59423028161
Zipcode[T.93552],-88717.42473035342
Zipcode[T.93555],-31859.1761496227
Zipcode[T.93601],-58440.39411346629
Zipcode[T.93631],-169143.4626703697
Zipcode[T.93635],-103004.79434379634
Zipcode[T.93636],-110884.91730078211
Zipcode[T.93645],-110901.9506801963
Zipcode[T.93675],-123100.56136706307
Zipcode[T.94062],-46620.14025165495
Zipcode[T.94103],-5443.198727338192
Zipcode[T.94110],66554.07944225146
Zipcode[T.94111],-67249.57390938312
Zipcode[T.94123],-16173.02944957864
Zipcode[T.94129],-46445.51249289893
Zipcode[T.94134],-25510.19319076951
Zipcode[T.94158],-10648.553804521065
Zipcode[T.94404],42781.671041078655
Zipcode[T.94520],-42168.26543122384
Zipcode[T.94534],74973.44239885858
Zipcode[T.94559],-60968.457013375184
Zipcode[T.94561],-42580.763984000485
Zipcode[T.94563],-57601.338124413895
Zipcode[T.94568],-12359.863212644621
Zipcode[T.94598],-25739.858234110266
Zipcode[T.94603],-60035.384476192805
Zipcode[T.94702],16487.42068291678
Zipcode[T.94706],7402.984400070874
Zipcode[T.94710],8485.785940307042
Zipcode[T.94801],-36234.59365031605
Zipcode[T.94803],-23818.868445808825
Zipcode[T.94804],27603.57831595904
Zipcode[T.94805],-36028.73520586518
Zipcode[T.94901],-25195.78348641978
Zipcode[T.94925],-109842.60089056643
Zipcode[T.94931],45920.80239800068
Zipcode[T.94937],8629.017688041486
Zipcode[T.94939],-97324.6424340572
Zipcode[T.94941],-28945.704828297174
Zipcode[T.94947],-8955.430087131223
Zipcode[T.94949],-2269.11321607042
Zipcode[T.94951],447459.96925227914
Zipcode[T.94952],-21427.2419405245
Zipcode[T.94956],-11052.654008554646
Zipcode[T.94960],-16907.32723672129
Zipcode[T.95005],-99980.35243143732
Zipcode[T.95006],56486.29352236367
Zipcode[T.95014],-68726.04534378127
Zipcode[T.95019],-79781.19990413237
Zipcode[T.95030],-99912.43065943672
Zipcode[T.95033],-44690.01981122926
Zipcode[T.95039],-57277.37299388539
Zipcode[T.95050],-15402.708382974066
Zipcode[T.95051],-57197.00790105558
Zipcode[T.95054],-23786.903454461033
Zipcode[T.95066],-64547.82140533389
Zipcode[T.95073],65410.811499145806
Zipcode[T.95110],-55788.155566349036
Zipcode[T.95112],96867.39718524425
Zipcode[T.95120],56957.86876262459
Zipcode[T.95123],123167.05833117462
Zipcode[T.95127],51614.882680976014
Zipcode[T.95133],32708.7970803725
Zipcode[T.95134],-91566.85299313434
Zipcode[T.95251],-53912.76308531423
Zipcode[T.95301],-32484.128362891686
Zipcode[T.95303],-80338.04272430252
Zipcode[T.95304],-33782.33559350216
Zipcode[T.95306],-14327.553964265528
Zipcode[T.95307],-61730.5225531411
Zipcode[T.95315],-102455.60398217812
Zipcode[T.95316],168753.842614802
Zipcode[T.95321],-28499.924729552047
Zipcode[T.95366],-25198.45038670393
Zipcode[T.95367],16157.342318156972
Zipcode[T.95368],-23241.225969951556
Zipcode[T.95370],1797.3768030985755
Zipcode[T.95385],47160.71934880122
Zipcode[T.95388],64616.96383140224
Zipcode[T.95811],-119881.72593945063
Zipcode[T.95814],-40824.420783135014
Zipcode[T.95815],-94110.01068951655
Zipcode[T.95816],-12876.299169381396
Zipcode[T.95817],-86614.05683562376
Zipcode[T.95818],-73661.83211330009
Zipcode[T.95819],-11730.475176279717
Zipcode[T.95824],-62936.84942655978
Zipcode[T.95825],-5527.720852624645
Zipcode[T.95826],-5262.849561640655
Zipcode[T.95827],5798.0822712581585
Zipcode[T.95830],-26513.39128088395
Zipcode[T.95831],127169.02830540076
Zipcode[T.95834],68870.9418021101
Zipcode[T.95835],-33281.200197323094
Zipcode[T.95837],-34763.27329075662
Zipcode[T.95838],-116031.1613921437
Zipcode[T.95841],-75095.83110916053
Zipcode[T.95842],3209.2404703089824
Zipcode[T.95843],-31915.75549013493
Zipcode[T.95901],45686.90082010076
Zipcode[T.95912],-75735.81663414442
Zipcode[T.95914],-21774.04797162545
Zipcode[T.95916],30924.140298608778
Zipcode[T.95926],531113.207080095
Zipcode[T.95928],3530.249640740433
Zipcode[T.95932],-78301.71619271264
Zipcode[T.95935],-91700.90630887811
Zipcode[T.95938],46297.813915651546
Zipcode[T.95939],214159.82384159038
Zipcode[T.95945],44228.12654914698
Zipcode[T.95963],-83223.17859708617
Zipcode[T.95966],-45676.92514531032
Zipcode[T.95982],-204190.8989436795
Zipcode[T.95983],-214973.6576219637
Zipcode[T.95993],-100225.37386746684
Zipcode[T.96001],1837761.270363365
Zipcode[T.96003],-82674.33861203407
Zipcode[T.96007],75320.52639763294
Zipcode[T.96008],487227.6517257878
Zipcode[T.96013],-131475.60288299574
Zipcode[T.96015],215113.46142678
Zipcode[T.96016],464059.90814952843
Zipcode[T.96019],89638.12939581889
Zipcode[T.96020],84897.29501667875
Zipcode[T.96021],-143438.14820745526
Zipcode[T.96022],52129.032083522165
Zipcode[T.96023],-62060.2988978288
Zipcode[T.96024],-93037.60248320978
Zipcode[T.96025],-180982.4571632108
Zipcode[T.96027],561154.5278968319
Zipcode[T.96028],-154020.0963284611
Zipcode[T.96038],-43513.38865299744
Zipcode[T.96040],-209401.67255730205
Zipcode[T.96044],-181951.50192508442
Zipcode[T.96047],262146.60391530796
Zipcode[T.96058],1470332.1927425505
Zipcode[T.96097],242466.6031710131
Zipcode[T.96101],-5904.455783597165
Zipcode[T.96103],274037.1294723603
Zipcode[T.96104],-104537.47908157631
Zipcode[T.96105],-85697.03994394859
Zipcode[T.96107],-66569.68241486253
Zipcode[T.96109],481129.9323757635
Zipcode[T.96117],848949.2731717477
Zipcode[T.96120],1338780.9556595548
Zipcode[T.96122],510699.24773457623
Zipcode[T.96124],155052.0203197444
Zipcode[T.96128],934506.521925537
Zipcode[T.96129],510526.9157973287
Zipcode[T.96134],-125135.65264788625
Zipcode[T.96161],159968.0805044576
Zipcode[T.96707],-73944.7918144824
Zipcode[T.96730],-158969.16018490214
Zipcode[T.96731],454369.46841247124
Zipcode[T.96732],-72808.7653089515
Zipcode[T.96743],-198496.14467297323
Zipcode[T.96748],-268333.9123076127
Zipcode[T.96750],-267744.27365027537
Zipcode[T.96754],-261774.36191413368
Zipcode[T.96756],-244016.38893752324
Zipcode[T.96778],-323369.45775302406
Zipcode[T.96790],-283093.9257231031
Zipcode[T.96791],-233794.87700522723
Zipcode[T.96792],-248964.54833023928
Zipcode[T.96795],-317748.12961393484
Zipcode[T.96797],-72123.80426646642
Zipcode[T.96816],-99494.46204035557
Zipcode[T.96817],-13724.659923820054
Zipcode[T.96818],-139611.3061005416
Zipcode[T.96822],-185159.3324938471
Zipcode[T.96825],-214746.76148837293
Zipcode[T.96826],-116030.77276874833
Zipcode[T.97003],-46766.15263700318
Zipcode[T.97004],-54428.14904220097
Zipcode[T.97005],272996.3147944059
Zipcode[T.97006],51289.79458453957
Zipcode[T.97007],-22330.98299114654
Zipcode[T.97008],159489.47160484467
Zipcode[T.97016],53008.27380028322
Zipcode[T.97018],303499.89144487836
Zipcode[T.97020],-73996.4503091644
Zipcode[T.97021],-46516.37098771174
Zipcode[T.97023],-37411.735664474574
Zipcode[T.97024],-55917.465924159085
Zipcode[T.97026],76575.84134618043
Zipcode[T.97027],190925.33520869227
Zipcode[T.97035],88702.11037491301
Zipcode[T.97037],133736.33726644446
Zipcode[T.97039],25613.12215792807
Zipcode[T.97040],-66731.27988653726
Zipcode[T.97041],-20001.45034361646
Zipcode[T.97048],-30195.021666292436
Zipcode[T.97051],-36387.562393316606
Zipcode[T.97058],-40712.59687155575
Zipcode[T.97063],22242.23362861423
Zipcode[T.97064],13068.41833354595
Zipcode[T.97065],61049.128189942334
Zipcode[T.97067],125471.1207844812
Zipcode[T.97068],75730.9848368121
Zipcode[T.97078],184535.18425351064
Zipcode[T.97089],40047.55328998807
Zipcode[T.97101],-59238.624127873554
Zipcode[T.97106],9159.444433764316
Zipcode[T.97107],-53233.940751334616
Zipcode[T.97109],-115111.8766391094
Zipcode[T.97113],-99727.67113623787
Zipcode[T.97116],-916.3440852829415
Zipcode[T.97119],355894.96510313
Zipcode[T.97124],272105.7106256142
Zipcode[T.97127],431673.5062062655
Zipcode[T.97131],429686.77147552994
Zipcode[T.97132],561666.2152336972
Zipcode[T.97133],269054.87051710463
Zipcode[T.97146],-303275.2126372978
Zipcode[T.97148],-323547.775791612
Zipcode[T.97202],-187989.54964298234
Zipcode[T.97205],-242663.95429035617
Zipcode[T.97212],-251574.30381076108
Zipcode[T.97215],-212161.73792391276
Zipcode[T.97216],-223973.47493013163
Zipcode[T.97217],-190780.5940969385
Zipcode[T.97220],-256299.45252675822
Zipcode[T.97221],-305433.45622285496
Zipcode[T.97222],-202715.7563371386
Zipcode[T.97223],-230861.0186537403
Zipcode[T.97224],-217453.6431248814
Zipcode[T.97225],-214556.76459728635
Zipcode[T.97227],-195492.53123907326
Zipcode[T.97229],-92542.00026186912
Zipcode[T.97333],-252665.1073322267
Zipcode[T.97348],-185455.78879360517
Zipcode[T.97357],-278429.0680151531
Zipcode[T.97358],-189805.9785592724
Zipcode[T.97361],-201614.8833697164
Zipcode[T.97365],-83824.23809356554
Zipcode[T.97366],-286608.8665220189
Zipcode[T.97368],-293379.4557536165
Zipcode[T.97371],-248294.5738159945
Zipcode[T.97375],-269731.2336468173
Zipcode[T.97376],-241323.97720185496
Zipcode[T.97380],-260266.54200243362
Zipcode[T.97381],-277949.3093656402
Zipcode[T.97383],-302327.3238405987
Zipcode[T.97386],-209315.6280850974
Zipcode[T.97390],-304790.2607083027
Zipcode[T.97391],-300206.5010059285
Zipcode[T.97394],-120066.91660787344
Zipcode[T.97402],-181880.88655247912
Zipcode[T.97403],-49905.35324578324
Zipcode[T.97411],-225371.50934182847
Zipcode[T.97412],-336767.293982966
Zipcode[T.97413],-332123.79861398967
Zipcode[T.97415],-218581.3500740065
Zipcode[T.97416],-298581.23798901774
Zipcode[T.97417],-325217.48811110336
Zipcode[T.97429],-177454.87491730312
Zipcode[T.97431],-251932.8595107493
Zipcode[T.97434],-287751.2641125206
Zipcode[T.97435],-250065.7405098818
Zipcode[T.97436],-310142.93141897605
Zipcode[T.97470],-117375.2350587392
Zipcode[T.97471],-69100.61100318172
Zipcode[T.97473],214800.61388125608
Zipcode[T.97479],700910.5088577132
Zipcode[T.97487],-23017.128934657092
Zipcode[T.97488],168237.59568534791
Zipcode[T.97495],-59850.37013862207
Zipcode[T.97496],-153620.46314708714
Zipcode[T.97498],451187.70016901987
Zipcode[T.97501],1080732.165096211
Zipcode[T.97524],320462.97532693815
Zipcode[T.97525],297008.02297827194
Zipcode[T.97527],729153.8277108957
Zipcode[T.97530],364325.0286935235
Zipcode[T.97531],124882.54677116135
Zipcode[T.97535],353579.64765930374
Zipcode[T.97536],723287.3957251082
Zipcode[T.97537],108040.91195269983
Zipcode[T.97539],541749.7736246912
Zipcode[T.97540],182626.78994133646
Zipcode[T.97701],212867.1343393105
Zipcode[T.97702],623358.1706340419
Zipcode[T.97703],390578.36599006486
Zipcode[T.97731],58174.67409441729
Zipcode[T.97733],-98055.99207340881
Zipcode[T.97734],354071.7722542953
Zipcode[T.97738],92835.22545287071
Zipcode[T.97739],-68173.05991499535
Zipcode[T.97741],-50047.248058389625
Zipcode[T.97753],44822.90356426845
Zipcode[T.97754],35202.136181637026
Zipcode[T.97756],531753.9822740386
Zipcode[T.97759],245197.96027669625
Zipcode[T.97760],-22721.55216943033
Zipcode[T.97801],260505.78603649148
Zipcode[T.97810],-51808.454786572416
Zipcode[T.97812],341306.98998276115
Zipcode[T.97813],340810.3134973562
Zipcode[T.97820],-9468.929761891244
Zipcode[T.97836],69031.77912996981
Zipcode[T.97838],332362.99288007215
Zipcode[T.97839],568931.3286949447
Zipcode[T.97841],352901.3014574032
Zipcode[T.97843],302055.4026858291
Zipcode[T.97844],40125.48289386667
Zipcode[T.97850],-136914.35216855115
Zipcode[T.97869],397649.78925826534
Zipcode[T.97874],178918.08206651636
Zipcode[T.97875],-16982.957089831634
Zipcode[T.97883],156377.1091438476
Zipcode[T.97885],122561.49982864439
Zipcode[T.97918],-59200.27587475849
Zipcode[T.98001],155427.881120478
Zipcode[T.98003],481285.8432850283
Zipcode[T.98004],191637.9514598954
Zipcode[T.98006],458429.89323839993
Zipcode[T.98007],137539.3208406429
Zipcode[T.98011],179476.55482449027
Zipcode[T.98037],-229120.91793334277
Zipcode[T.98038],-237841.88603252464
Zipcode[T.98039],-308451.4088746315
Zipcode[T.98040],-236442.059210659
Zipcode[T.98043],-151745.86836104697
Zipcode[T.98065],-130662.20412293317
Zipcode[T.98092],-185176.3523858089
Zipcode[T.98104],-150458.70966384312
Zipcode[T.98108],-194417.62985942143
Zipcode[T.98110],-175746.01594645862
Zipcode[T.98116],-206843.1705123496
Zipcode[T.98118],-119613.14098620051
Zipcode[T.98121],-190623.24394497235
Zipcode[T.98134],-266022.1119759558
Zipcode[T.98136],-136296.99264597287
Zipcode[T.98144],-69326.0614002231
Zipcode[T.98146],-173770.1913737826
Zipcode[T.98164],-297570.3960097762
Zipcode[T.98166],13974.865745642554
Zipcode[T.98168],-49615.65876132475
Zipcode[T.98199],-67665.32969369831
Zipcode[T.98203],201698.43820368664
Zipcode[T.98208],118227.6628100087
Zipcode[T.98221],-94162.47364719863
Zipcode[T.98229],-47004.02270282146
Zipcode[T.98233],84937.24003973533
Zipcode[T.98241],-215988.88045145344
Zipcode[T.98245],195838.63701081485
Zipcode[T.98248],-185324.77468268998
Zipcode[T.98252],-182503.03778742222
Zipcode[T.98262],-162305.91048367473
Zipcode[T.98304],-139225.6022563297
Zipcode[T.98310],-110989.83786913104
Zipcode[T.98315],-212328.92883518443
Zipcode[T.98321],-201590.77879554534
Zipcode[T.98323],-114543.93995559809
Zipcode[T.98325],-52975.211334649524
Zipcode[T.98326],-152087.09363511982
Zipcode[T.98327],-190006.87427396866
Zipcode[T.98329],-198376.40450854605
Zipcode[T.98331],-244008.83416969358
Zipcode[T.98333],-58406.76968928852
Zipcode[T.98351],-271976.2426922803
Zipcode[T.98358],-179190.82407378312
Zipcode[T.98361],-215009.51236650362
Zipcode[T.98363],-67489.00947411616
Zipcode[T.98368],-81328.63670830926
Zipcode[T.98373],-78387.77151712497
Zipcode[T.98374],8764.489003052835
Zipcode[T.98381],-161833.99862188348
Zipcode[T.98382],-99335.40680469436
Zipcode[T.98383],-192857.29811104268
Zipcode[T.98392],-124230.90986724691
Zipcode[T.98403],-198841.32243887134
Zipcode[T.98404],-29340.654178801677
Zipcode[T.98408],-58009.90077381433
Zipcode[T.98418],-146055.88977804504
Zipcode[T.98424],-278975.38550415507
Zipcode[T.98433],-274660.02374538226
Zipcode[T.98438],-157403.41248821825
Zipcode[T.98443],-154352.33947120514
Zipcode[T.98444],-99447.90385425862
Zipcode[T.98498],-65711.65801609335
Zipcode[T.98501],-50142.70120967773
Zipcode[T.98516],-244516.77618458818
Zipcode[T.98541],-223267.82855643093
Zipcode[T.98542],-242767.3589992549
Zipcode[T.98555],-291050.8921277769
Zipcode[T.98557],-316561.50031749514
Zipcode[T.98569],-328027.0708421546
Zipcode[T.98605],-303377.1345198745
Zipcode[T.98610],-246491.93599952973
Zipcode[T.98662],87474.47697130428
Zipcode[T.98663],-102304.65110879437
Zipcode[T.98672],11407.799874858176
Zipcode[T.98847],-193647.73186249725
Zipcode[T.98848],-112073.46358905331
Zipcode[T.98849],-65136.40685818938
Zipcode[T.98857],-175967.4840526716
Zipcode[T.98858],-65511.24084136548
Zipcode[T.98902],-120875.8187297016
Zipcode[T.98926],-182571.92619009063
Zipcode[T.98930],-77725.02967888139
Zipcode[T.98944],67423.506999352
Zipcode[T.98946],162753.37126261852
Zipcode[T.98947],181158.8649574976
Zipcode[T.98948],97033.4157101719
Zipcode[T.98952],321232.53955093684
Zipcode[T.98953],297037.80517615436
Zipcode[T.99009],11890.86355315083
Zipcode[T.99011],-26694.907541975288
Zipcode[T.99012],15964.991020142183
Zipcode[T.99013],41772.86330712828
Zipcode[T.99021],-70578.12737986419
Zipcode[T.99022],32621.142231320784
Zipcode[T.99023],-37228.14615128112
Zipcode[T.99027],28829.108494299908
Zipcode[T.99029],-23129.084608325273
Zipcode[T.99030],-94106.68040890282
Zipcode[T.99031],-22198.10459285019
Zipcode[T.99032],2374.024812100851
Zipcode[T.99034],-45864.096703985735
Zipcode[T.99036],-42549.4546862677
Zipcode[T.99115],357005.4674084688
Zipcode[T.99116],54301.25445002674
Zipcode[T.99117],-47962.00281251952
Zipcode[T.99125],11493.143299710879
Zipcode[T.99126],154046.62385156218
Zipcode[T.99128],101116.88560903314
Zipcode[T.99129],60492.99434772577
Zipcode[T.99130],-59333.140156895875
Zipcode[T.99133],61851.56236492405
Zipcode[T.99134],-58248.4148612147
Zipcode[T.99137],22828.007451983867
Zipcode[T.99138],45807.32643587913
Zipcode[T.99139],117543.18786942151
Zipcode[T.99140],41330.06370004734
Zipcode[T.99143],-33159.70710825771
Zipcode[T.99159],-69917.33427493184
Zipcode[T.99179],-54033.272362557356
Zipcode[T.99180],-63968.30988815706
Zipcode[T.99181],-32265.515029650258
Zipcode[T.99201],5793.743305186727
Zipcode[T.99204],-49880.03682375521
Zipcode[T.99206],55083.307819129455
Zipcode[T.99216],-31438.314494463466
Zipcode[T.99217],-73810.10571555916
Zipcode[T.99301],-55761.74615597907
Zipcode[T.99336],-2166.862640765269
Zipcode[T.99337],-108331.86008623404
Zipcode[T.99338],-75491.11353830935
Zipcode[T.99341],-27724.317231699242
Zipcode[T.99347],-59519.93973160667
Zipcode[T.99348],-55598.57084924667
Zipcode[T.99350],72451.79963639654
Zipcode[T.99352],25965.951129876754
Zipcode[T.99357],-86937.8008514085
Zipcode[T.99360],-52170.09834933884
Zipcode[T.99502],92393.9393288183
Zipcode[T.99504],114178.51923227831
Zipcode[T.99505],110939.94849955579
Zipcode[T.99506],38602.567700994696
Zipcode[T.99507],16411.257445324747
Zipcode[T.99508],-14922.86266424528
Zipcode[T.99515],-29072.647029050317
Zipcode[T.99516],-41256.77052455992
Zipcode[T.99517],-49514.230855116875
Zipcode[T.99518],213486.9879917291
Zipcode[T.99540],-30928.99495393865
Zipcode[T.99567],119051.52973917019
Zipcode[T.99572],400449.0935767902
Zipcode[T.99577],125381.1694752232
Zipcode[T.99631],-43313.5567983804
Zipcode[T.99639],-48624.79329729291
Zipcode[T.99669],18610.261394538742
Zipcode[T.99674],-181640.08835242945
Zipcode[T.99676],-85807.7959729872
Zipcode[T.99688],-34816.72922144993
Zipcode[T.99702],-113931.37472603162
Zipcode[T.99703],-197123.6030333105
Zipcode[T.99705],-114384.99991816994
Zipcode[T.99743],-203861.92239585007
Zipcode[T.99760],-88796.67929722031
Zipcode[T.99827],-84265.95750278066
Zipcode[T.99999],51010.17205682666
year,6916.95293185746
CountTaxReturns2016,-8.298584140146255
CountDependents2016,6.614087061226981
TotalIncome2016,0.01664555392309367
CapGains2016,-0.0441964573602009
